
*******************
* Started on 2010-08-22 12:29:12
* Using start frequency 2900
*******************
* time frequency pressure maxPressure cellTemperature mosfetTemperature isPlaying aborting
*******************
2010-08-22 12:33:13	2923	113	115	33.69	32.23	1	0	
2010-08-22 12:33:14	2923	112	115	33.69	32.23	1	0	
2010-08-22 12:33:15	2923	111	115	33.20	32.71	1	0	
2010-08-22 12:33:16	2924	112	115	33.69	33.69	1	0	
2010-08-22 12:33:17	2924	111	115	28.81	33.20	1	0	
2010-08-22 12:33:18	2924	110	115	33.69	33.20	1	0	
2010-08-22 12:33:19	2924	111	115	33.69	26.37	1	0	
2010-08-22 12:33:20	2924	112	115	34.18	32.23	1	0	
2010-08-22 12:33:21	2924	112	115	33.69	33.20	1	0	
2010-08-22 12:33:22	2924	112	115	33.20	32.23	1	0	
2010-08-22 12:33:23	2924	111	115	33.20	33.20	1	0	
2010-08-22 12:33:24	2924	112	115	34.18	26.37	1	0	
2010-08-22 12:33:25	2924	112	115	34.67	33.69	1	0	
2010-08-22 12:33:26	2925	112	115	34.18	32.71	1	0	
2010-08-22 12:33:27	2925	111	115	33.20	32.71	1	0	
2010-08-22 12:33:28	2925	112	115	34.18	32.23	1	0	
2010-08-22 12:33:29	2925	112	115	33.20	32.23	1	0	
2010-08-22 12:33:31	2925	112	115	32.71	32.23	1	0	
2010-08-22 12:33:32	2925	111	115	33.20	32.71	1	0	
2010-08-22 12:33:33	2925	113	115	34.67	31.74	1	0	
2010-08-22 12:33:34	2925	110	115	33.69	32.71	1	0	
2010-08-22 12:33:35	2925	111	115	33.69	32.23	1	0	
2010-08-22 12:33:36	2925	112	115	29.30	32.23	1	0	
2010-08-22 12:33:37	2926	110	115	34.18	32.23	1	0	
2010-08-22 12:33:38	2926	110	115	34.67	22.95	1	0	
2010-08-22 12:33:39	2926	112	115	34.18	31.74	1	0	
2010-08-22 12:33:40	2926	110	115	33.69	32.71	1	0	
2010-08-22 12:33:41	2926	112	115	33.69	32.23	1	0	
2010-08-22 12:33:42	2926	111	115	33.20	32.71	1	0	
2010-08-22 12:33:43	2926	112	115	34.18	32.71	1	0	
